threshold,precision,recall,f1,costo_q,alertas_por_100k
0.001424539497340613,0.036988110964332896,0.9955555555555555,0.07132622193918166,2107920.0,91156.76977496802
0.001432655844874203,0.03702173374101314,0.9955555555555555,0.07138873396542109,2105940.0,91073.98208775495
0.0014369129600349641,0.03705541770057899,0.9955555555555555,0.07145135566188197,2103960.0,90991.19440054189
0.0014427250845594607,0.03708916301018296,0.9955555555555555,0.07151408731742358,2101980.0,90908.40671332882
0.001449677318737465,0.037122969837587005,0.9955555555555555,0.07157692922192044,2100000.0,90825.61902611576
0.0014540764171536,0.037156838351165296,0.9955555555555555,0.07163988166626689,2098020.0,90742.83133890269
0.0014600119854357814,0.03719076871990702,0.9955555555555555,0.07170294494238157,2096040.0,90660.04365168963
0.0014710545968560373,0.03722785441249792,0.9955555555555555,0.07177186799102851,2093880.0,90569.72981109355
0.001478546597777251,0.037261914663561505,0.9955555555555555,0.07183516395414094,2091900.0,90486.9421238805
0.0014882302399534463,0.037296037296037296,0.9955555555555555,0.07189857165783983,2089920.0,90404.15443666742
0.0014937461922491957,0.037330222481459875,0.9955555555555555,0.07196209139828126,2087940.0,90321.36674945436
0.0015024111701857164,0.03736447039199333,0.9955555555555555,0.0720257234726688,2085960.0,90238.57906224129
0.0015113889587597342,0.03739878120043409,0.9955555555555555,0.07208946817925818,2083980.0,90155.79137502823
0.001518065478386185,0.0374331550802139,0.9955555555555555,0.07215332581736189,2082000.0,90073.00368781516
0.001528863592961784,0.037467592205402696,0.9955555555555555,0.07221729668735391,2080020.0,89990.2160006021
0.0015356580438660346,0.037502092750711535,0.9955555555555555,0.0722813810906744,2078040.0,89907.42831338903
0.001544006157400872,0.0375366568914956,0.9955555555555555,0.07234557932983447,2076060.0,89824.64062617597
0.0015496517011997454,0.03757128480375713,0.9955555555555555,0.07240989170842088,2074080.0,89741.8529389629
0.0015618231527607601,0.03760597666414841,0.9955555555555555,0.07247431853110087,2072100.0,89659.06525174982
0.0015688801519559816,0.03764389547096882,0.9955555555555555,0.07254473321998219,2069940.0,89568.75141115376
0.0015770206505614668,0.03767872161480235,0.9955555555555555,0.07260940032414911,2067960.0,89485.9637239407
0.0015853071408323495,0.03771361225692398,0.9955555555555555,0.07267418282099115,2065980.0,89403.17603672763
0.0015919093331754784,0.03774856757667678,0.9955555555555555,0.07273908101964605,2064000.0,89320.38834951457
0.0015977292076941936,0.03778358775406933,0.9955555555555555,0.0728040952303567,2062020.0,89237.6006623015
0.0016069079021302855,0.03781867296977883,0.9955555555555555,0.07286922576447626,2060040.0,89154.81297508844
0.0016149495999345058,0.037853823405154204,0.9955555555555555,0.07293447293447293,2058060.0,89072.02528787537
0.001623391597397735,0.037889039242219216,0.9955555555555555,0.07299983705393515,2056080.0,88989.2376006623
0.0016277758603636201,0.03792432066367561,0.9955555555555555,0.07306531843757645,2054100.0,88906.44991344924
0.0016331351499862762,0.03795966785290629,0.9955555555555555,0.07313091740124061,2052120.0,88823.66222623616
0.0016409491249289878,0.037995080993978456,0.9955555555555555,0.0731966342619067,2050140.0,88740.8745390231
0.0016490098647691349,0.038030560271646856,0.9955555555555555,0.07326246933769419,2048160.0,88658.08685181003
0.0016566183648979386,0.038066105871356955,0.9955555555555555,0.07332842294786808,2046180.0,88575.29916459697
0.0016618930872237597,0.03810495874797993,0.9955555555555555,0.07340050790530024,2044020.0,88484.9853240009
0.0016677807861730893,0.03814064362336114,0.9955555555555555,0.07346671039685143,2042040.0,88402.19763678784
0.0016736322286248983,0.03817639539838091,0.9955555555555555,0.07353303241690604,2040060.0,88319.40994957477
0.0016812664491759413,0.03821221426134425,0.9955555555555555,0.07359947428946936,2038080.0,88236.6222623617
0.0016865923570865441,0.03824810040126355,0.9955555555555555,0.07366603633971881,2036100.0,88153.83457514863
0.001698956163992722,0.038284054007861903,0.9955555555555555,0.07373271889400922,2034120.0,88071.04688793558
0.0017037364321411343,0.03832007527157642,0.9955555555555555,0.0737995222798781,2032140.0,87988.2592007225
0.0017144749152894568,0.038356164383561646,0.9955555555555555,0.07386644682605112,2030160.0,87905.47151350944
0.0017229003666947903,0.03839232153569286,0.9955555555555555,0.0739334928624474,2028180.0,87822.68382629637
0.0017298545389330176,0.038428546920569566,0.9955555555555555,0.074000660720185,2026200.0,87739.89613908331
0.0017342827339095039,0.038464840731518846,0.9955555555555555,0.07406795073158634,2024220.0,87657.10845187024
0.0017407083154026605,0.03850120316259883,0.9955555555555555,0.07413536323018369,2022240.0,87574.32076465718
0.0017452614537321856,0.038540949759119064,0.9955555555555555,0.0742090442272652,2020080.0,87484.0069240611
0.0017535628956536016,0.038577456298975285,0.9955555555555555,0.07427671391859404,2018100.0,87401.21923684805
0.0017587434923734403,0.03861403206343734,0.9955555555555555,0.0743445071357451,2016120.0,87318.43154963497
0.001765692617999687,0.0386506772495902,0.9955555555555555,0.0744124242172577,2014140.0,87235.64386242192
0.0017721181076907342,0.0386873920552677,0.9955555555555555,0.07448046550290939,2012160.0,87152.85617520884
0.0017808966460574872,0.038724176679056095,0.9955555555555555,0.07454863133372161,2010180.0,87070.06848799578
0.0017915072206644786,0.03876103132029763,0.9955555555555555,0.07461692205196535,2008200.0,86987.28080078271
0.0017975937024561747,0.03879795617909414,0.9955555555555555,0.07468533800116696,2006220.0,86904.49311356965
0.001803580042883047,0.038834951456310676,0.9955555555555555,0.0747538795261138,2004240.0,86821.7054263566
0.0018150696639925067,0.038872017353579175,0.9955555555555555,0.07482254697286013,2002260.0,86738.91773914352
0.0018231932469804004,0.03890915407330207,0.9955555555555555,0.07489134068873286,2000280.0,86656.13005193046
0.0018324162201179715,0.038946361818656,0.9955555555555555,0.0749602610223375,1998300.0,86573.34236471739
0.001836302084218465,0.03898364079359554,0.9955555555555555,0.07502930832356389,1996320.0,86490.55467750433
0.001842311339491625,0.03902439024390244,0.9955555555555555,0.07510477787091366,1994160.0,86400.24083690826
0.0018463296722846074,0.03906181881593862,0.9955555555555555,0.07517409178622368,1992180.0,86317.45314969518
0.0018556458822479062,0.039099319252923724,0.9955555555555555,0.07524353375881761,1990200.0,86234.66546248212
0.0018608140609819323,0.03913689176203372,0.9955555555555555,0.07531310414390183,1988220.0,86151.87777526907
0.0018705765809425563,0.039174536551241694,0.9955555555555555,0.07538280329799764,1986240.0,86069.090088056
0.0018768008731378778,0.03921225382932166,0.9955555555555555,0.07545263157894737,1984260.0,85986.30240084293
0.0018848815623874172,0.03925004380585246,0.9955555555555555,0.07552258934592043,1982280.0,85903.51471362986
0.0018908188748286796,0.039287906691221605,0.9955555555555555,0.07559267695941956,1980300.0,85820.7270264168
0.0019008718276555452,0.03932584269662921,0.9955555555555555,0.07566289478128695,1978320.0,85737.93933920373
0.0019119518860337542,0.03936385203409191,0.9955555555555555,0.0757332431747105,1976340.0,85655.15165199067
0.0019170962859043068,0.03940193491644679,0.9955555555555555,0.07580372250423012,1974360.0,85572.3639647776
0.0019234704404438696,0.0394400915573554,0.9955555555555555,0.07587433313574392,1972380.0,85489.57627756454
0.0019281215292917605,0.03948180135718692,0.9955555555555555,0.07595151309654997,1970220.0,85399.26243696846
