auc_pr,roc_auc,brier,threshold,precision,recall,f1,tn,fp,fn,tp,costo_q,alertas_por_100k
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018887981761920806,0.09824281150159744,0.8723404255319149,0.176597272074659,18955,6774,108,738,1672920.0,28267.168391345247
0.468351019842707,0.8950017489991838,0.022482799041510182,0.018951908355438793,0.09854453198023769,0.8723404255319149,0.17708458308338332,18978,6751,108,738,1668780.0,28180.620884289747
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019006536191498957,0.09883487344314985,0.8723404255319149,0.1775532298809094,19000,6729,108,738,1664820.0,28097.83631232361
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019098166441122232,0.09914024717893606,0.8723404255319149,0.17804583835946924,19023,6706,108,738,1660680.0,28011.28880526811
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019164167179962353,0.09944751381215469,0.8723404255319149,0.1785411878553284,19046,6683,108,738,1656540.0,27924.741298212608
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019230889600156495,0.09975669099756691,0.8723404255319149,0.17903930131004367,19069,6660,108,738,1652400.0,27838.1937911571
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019331833289046748,0.09993220338983051,0.8711583924349882,0.17929692251550905,19091,6638,109,737,1652640.0,27751.6462841016
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019406740453241613,0.1000951992384061,0.8699763593380615,0.17953408952311256,19112,6617,110,736,1653060.0,27668.86171213547
0.468351019842707,0.8950017489991838,0.022482799041510182,0.01948114160149552,0.10027285129604366,0.8687943262411347,0.1797945205479452,19134,6595,111,735,1653300.0,27582.31420507996
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019579448182601208,0.10058847680306555,0.8687943262411347,0.18030172942475162,19157,6572,111,735,1649160.0,27495.76669802446
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019632448111476283,0.10076880834706205,0.8676122931442081,0.18056580565805658,19179,6550,112,734,1649400.0,27409.219190968954
0.468351019842707,0.8950017489991838,0.022482799041510182,0.0197087304876348,0.10095028233025755,0.8664302600472813,0.18083138028863946,19201,6528,113,733,1649640.0,27322.671683913453
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019776224622524093,0.10125707970714187,0.8664302600472813,0.18132343846629562,19223,6506,113,733,1645680.0,27239.88711194732
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019866606527157552,0.10157982261640798,0.8664302600472813,0.18184073430910444,19246,6483,113,733,1641540.0,27153.33960489181
0.468351019842707,0.8950017489991838,0.022482799041510182,0.019927404487395543,0.10176560544974281,0.8652482269503546,0.18211220301032466,19268,6461,114,732,1641780.0,27066.79209783631
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02002212868125937,0.10209205020920502,0.8652482269503546,0.18263473053892215,19291,6438,114,732,1637640.0,26980.24459078081
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02013013505821901,0.1024205960542885,0.8652482269503546,0.18316026523207807,19314,6415,114,732,1633500.0,26893.697083725303
0.468351019842707,0.8950017489991838,0.022482799041510182,0.020235970159239593,0.10273684210526315,0.8652482269503546,0.1836657884832518,19336,6393,114,732,1629540.0,26810.912511759172
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02030456796207297,0.10292875246409462,0.8640661938534279,0.18394564670357322,19358,6371,115,731,1629780.0,26724.36500470367
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02038006834159596,0.10312190987427602,0.8628841607565012,0.18422712933753943,19380,6349,116,730,1630020.0,26637.817497648164
0.468351019842707,0.8950017489991838,0.022482799041510182,0.020456315666188135,0.10345804988662131,0.8628841607565012,0.184763351050367,19403,6326,116,730,1625880.0,26551.269990592664
0.468351019842707,0.8950017489991838,0.022482799041510182,0.020536843728674148,0.10363946545351152,0.8617021276595744,0.1850253807106599,19424,6305,117,729,1626300.0,26468.48541862653
0.468351019842707,0.8950017489991838,0.022482799041510182,0.020646895210470636,0.10383682784196263,0.8605200945626478,0.18531246022654957,19446,6283,118,728,1626540.0,26381.937911571025
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02072069610512218,0.10417859187178019,0.8605200945626478,0.18585652284911922,19469,6260,118,728,1622400.0,26295.39040451552
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02080732559503926,0.10452261306532663,0.8605200945626478,0.1864037895275893,19492,6237,118,728,1618260.0,26208.842897460017
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02092228515970701,0.10486891385767791,0.8605200945626478,0.1869542886492039,19515,6214,118,728,1614120.0,26122.295390404513
